BarName,ItemName,Price,
The Upstairs Bar at City Grocery,remoulade,13.99,
The Upstairs Bar at City Grocery,dumpling,3.5,
The Upstairs Bar at City Grocery,quail,25.99,
The Upstairs Bar at City Grocery,bruschetta,2.99,
The Upstairs Bar at City Grocery,honey,6.25,
The Upstairs Bar at City Grocery,cottage cheese,23.5,
The Upstairs Bar at City Grocery,jicama,9.75,
The Upstairs Bar at City Grocery,papayas,16.5,
The Upstairs Bar at City Grocery,baking powder,6.25,
The Upstairs Bar at City Grocery,pasta,2.5,
The Upstairs Bar at City Grocery,heavy cream,20.75,
The Upstairs Bar at City Grocery,blueberries,21.25,
The Upstairs Bar at City Grocery,orange juice,9.75,
The Upstairs Bar at City Grocery,ancho chile peppers,19.75,
The Upstairs Bar at City Grocery,brandy,5.75,
The Upstairs Bar at City Grocery,ricotta cheese,4.0,
The Upstairs Bar at City Grocery,white beans,17.25,
The Velvet Tango Room,canola oil,11.0,
The Velvet Tango Room,five-spice powder,17.25,
The Velvet Tango Room,mayonnaise,7.0,
The Velvet Tango Room,salmon,14.5,
The Velvet Tango Room,chocolate,4.99,
The Velvet Tango Room,brunoise,8.0,
The Velvet Tango Room,tonic water,21.99,
The Velvet Tango Room,apricots,2.75,
The Velvet Tango Room,breadfruit,25.5,
The Velvet Tango Room,English muffins,15.99,
The Velvet Tango Room,asiago cheese,11.5,
The Velvet Tango Room,garlic powder,11.5,
The Velvet Tango Room,jicama,9.75,
The Velvet Tango Room,water,21.75,
The Velvet Tango Room,succotash,16.99,
The Velvet Tango Room,poultry seasoning,23.0,
The Velvet Tango Room,vanilla milkshake,8.25,
The Velvet Tango Room,marshmallows,13.99,
The Velvet Tango Room,provolone,27.5,
The Velvet Tango Room,rum,21.5,
The Velvet Tango Room,coconut water,29.5,
The Velvet Tango Room,chicken liver,10.5,
The Velvet Tango Room,truffles,7.0,
The Velvet Tango Room,pico de gallo,29.99,
The Velvet Tango Room,coconuts,9.75,
The Velvet Tango Room,chambord,12.25,
The Velvet Tango Room,rosemary,19.75,
The Velvet Tango Room,remoulade,13.99,
The Velvet Tango Room,soymilk,27.0,
The Velvet Tango Room,crabs,6.75,
The Velvet Tango Room,sazon,13.75,
The Velvet Tango Room,chipotle peppers,8.25,
The Velvet Tango Room,tortillas,18.5,
The Velvet Tango Room,cornmeal,9.99,
The Velvet Tango Room,mint,13.25,
The Velvet Tango Room,figs,11.0,
The Velvet Tango Room,bean sprouts,5.99,
The Velvet Tango Room,Cappuccino Latte,25.99,
The Velvet Tango Room,vanilla bean,6.0,
The Velvet Tango Room,parsley,11.75,
The Velvet Tango Room,tofu,24.99,
The Velvet Tango Room,brazil nuts,7.0,
The Velvet Tango Room,tomato sauce,26.5,
The Velvet Tango Room,cactus,13.99,
The Velvet Tango Room,buckwheat,2.75,
The Velvet Tango Room,brown sugar,10.25,
The Velvet Tango Room,bass,12.99,
The Violet Hour,molasses,9.75,
The Violet Hour,feta cheese,17.99,
The Violet Hour,eggs,28.75,
The Violet Hour,salmon,14.5,
The Violet Hour,couscous,5.5,
The Violet Hour,marmalade,17.0,
The Wayland,feta cheese,17.99,
The Wayland,sardines,7.0,
The Wayland,plantains,29.0,
The Wayland,cider vinegar,16.75,
The Wayland,chile peppers,26.5,
The Wayland,cocoa powder,21.25,
The Wayland,Goji berry,7.99,
The Wayland,plums,3.0,
The Wayland,lamb,14.99,
The Wayland,berries,14.0,
The Wayland,bacon,3.75,
The Wayland,jack cheese,4.99,
The Wayland,bouillon,7.0,
The Wayland,snap peas,3.5,
The Wayland,spaghetti squash,22.75,
The Wayland,navy beans,22.5,
The Wayland,cream cheese,22.75,
The Wayland,angelica,25.99,
The Wayland,chestnuts,26.99,
The Wayland,clams,7.5,
The Wayland,chaurice sausage,20.0,
The Wayland,five-spice powder,17.25,
The Wayland,yogurt,11.25,
The Wayland,jasmine tea,11.75,
The Wayland,parsnips,5.99,
The Wayland,chili powder,8.5,
The Wayland,sparkling water,23.99,
The Wayland,radishes,24.25,
The Wayland,squid,5.5,
The Whining Pig,wine,17.99,
The Whining Pig,artichokes,21.0,
The Whining Pig,olive oil,10.75,
The Whining Pig,broth,28.99,
The Whining Pig,jasmine tea,11.75,
The Whining Pig,beans,4.0,
The Whining Pig,watermelons,9.99,
The Whining Pig,orange juice,9.75,
The Whining Pig,ale,17.75,
The Whining Pig,Romano cheese,17.5,
The Whining Pig,tomato sauce,26.5,
The Whining Pig,sesame seeds,14.0,
The Whining Pig,lemons,6.25,
The Whining Pig,jicama,9.75,
The Whining Pig,skim milk,21.0,
The Whining Pig,cloves,9.99,
The Whining Pig,sherry,7.25,
The Whining Pig,turtle,10.5,
The Whining Pig,almond extract,16.25,
The Whining Pig,maraschino cherries,10.99,
The Whining Pig,split peas,5.0,
Tiki-Ti ,hoisin sauce,12.5,
Tiki-Ti ,wine vinegar,26.0,
Tiki-Ti ,soy sauce,19.25,
Tiki-Ti ,Parmesan cheese,10.5,
Tiki-Ti ,unsweetened chocolate,7.99,
Tiki-Ti ,lemon grass,7.25,
Vesper Bar,Canadian bacon,24.5,
Vesper Bar,olives,12.99,
Vesper Bar,mackerel,22.25,
Vesper Bar,olive oil,10.75,
Vesper Bar,veal,7.5,
Vesper Bar,asparagus,7.0,
Vesper Bar,pears,16.0,
Vesper Bar,kumquats,9.75,
Vesper Bar,barley,14.5,
Vesper Bar,almond extract,16.25,
Vesper Bar,baking soda,22.0,
Vesper Bar,apple butter,29.0,
Vesper Bar,balsamic vinegar,16.99,
Vesper Bar,unsweetened chocolate,7.99,
Vesper Bar,almond milk,27.75,
Vesper Bar,rhubarb,25.25,
Vesper Bar,aquavit,19.0,
Vesper Bar,spearmint,22.25,
Vesper Bar,cherries,26.5,
Vesper Bar,fennel,16.0,
Vesper Bar,applesauce,23.5,
Vesper Bar,coconuts,9.75,
Vesper Bar,squash,24.5,
Vesper Bar,honeydew melons,5.5,
Vesper Bar,fish sauce,12.99,
Vesper Bar,mayonnaise,7.0,
Vesper Bar,marshmallows,13.99,
Vesper Bar,bean sprouts,5.99,
Vesper Bar,chili sauce,14.0,
Vesper Bar,mozzarella,17.25,
Vesper Bar,curry powder,24.75,
Vesper Bar,gorgonzola,15.99,
Vesper Bar,monkfish,24.5,
Vesper Bar,vermouth,13.0,
Voodoo,brunoise,8.0,
Voodoo,coconut water,29.5,
Voodoo,baking soda,22.0,
Voodoo,bok choy,18.0,
Voodoo,unsweetened chocolate,7.99,
Voodoo,English muffins,15.99,
Voodoo,mint,13.25,
Voodoo,brussels sprouts,8.5,
Voodoo,zinfandel wine,27.0,
Voodoo,powdered sugar,3.25,
Voodoo,red cabbage,29.0,
Voodoo,shitakes,18.75,
Voodoo,hamburger,15.75,
Voodoo,green beans,19.25,
Voodoo,aioli,13.5,
Voodoo,cilantro,13.0,
Voodoo,fanta,21.99,
Voodoo,coca cola,16.5,
Voodoo,yogurt,11.25,
Voodoo,rice,24.99,
Voodoo,flounder,14.25,
Voodoo,custard,11.5,
Voodoo,celery,18.5,
Voodoo,bruschetta,2.99,
Voodoo,pine nuts,18.99,
Voodoo,melons,21.75,
Voodoo,ham,5.5,
Voodoo,shallots,11.75,
Voodoo,lemon Peel,8.5,
Voodoo,bouillon,7.0,
Voodoo,barley sugar,23.25,
Voodoo,clams,7.5,
Voodoo,andouille sausage,6.75,
Voodoo,pistachios,28.75,
Voodoo,oranges,29.0,
Weather Up,duck,23.0,
Weather Up,red pepper flakes,12.0,
Weather Up,coffee,24.5,
Weather Up,jelly beans,7.75,
Weather Up,tomatoes,10.75,
Weather Up,cannellini beans,23.75,
Weather Up,bass,12.99,
Weather Up,sweet potatoes,2.5,
Weather Up,tomato juice,12.99,
Weather Up,vanilla bean,6.0,
Weather Up,turkeys,25.99,
Weather Up,mozzarella,17.25,
Weather Up,veal,7.5,
Weather Up,cheddar cheese,14.99,
Weather Up,cottage cheese,23.5,
Weather Up,Cappuccino Latte,25.99,
Weather Up,plum tomatoes,24.25,
Weather Up,maraschino cherries,10.99,
Weather Up,potatoes,11.5,
Weather Up,hamburger,15.75,
Weather Up,portabella mushrooms,28.5,
Weather Up,blue cheese,12.99,
Weather Up,cloves,9.99,
Weather Up,celery seeds,6.99,
Weather Up,brunoise,8.0,
Weather Up,bruschetta,2.99,
Weather Up,lamb,14.99,
Weather Up,shrimp,21.99,
Weather Up,breadfruit,25.5,
Weather Up,oatmeal,3.99,
Weather Up,chipotle peppers,8.25,
Weather Up,unsweetened chocolate,7.99,
Weather Up,dill,19.75,
Weather Up,chicory,16.75,
Weather Up,barley sugar,23.25,
Weather Up,walnuts,6.25,
Weather Up,tortillas,18.5,
Weather Up,colby cheese,18.25,
Weather Up,eel,17.0,
Weather Up,halibut,25.75,
Weather Up,eggs,28.75,
Weather Up,cumin,27.5,
Weather Up,peanuts,10.5,
Weather Up,macaroni,15.75,
